,id,name,genre,sub_genre,followers
816,6AgTAQt8XS6jRWi4sX7w49,Polo G,rap,['chicago rap'],7438703
817,7dGJo4pcD2V6oG8kP0tJRR,Eminem,rap,"['detroit hip hop', 'hip hop', 'rap']",55419057
818,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,rap,"['hip hop', 'rap', 'slap house', 'trap']",20501946
819,4LLpKhyESsyAXpc4laK94U,Mac Miller,rap,"['hip hop', 'pittsburgh rap', 'rap']",7484729
820,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,rap,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",16713859
821,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,rap,"['melodic rap', 'rap', 'trap']",7561799
822,1URnnhqYAYcrqrcwql10ft,21 Savage,rap,"['atl hip hop', 'hip hop', 'rap', 'trap']",11162904
824,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,rap,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",8095600
826,4r63FhuTkUYltbVAg5TQnk,DaBaby,rap,"['north carolina hip hop', 'rap', 'trap']",9586904
827,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,rap,"['melodic rap', 'rap', 'trap']",6493134
828,1VPmR4DJC1PlOtd0IADAO0,$uicideboy$,rap,"['dark trap', 'new orleans rap', 'underground hip hop']",4442996
830,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,rap,"['atl hip hop', 'plugg', 'pluggnb', 'rap', 'trap']",6459774
833,6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,rap,"['brooklyn drill', 'melodic rap', 'nyc rap']",5053566
834,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,rap,"['east coast hip hop', 'hip hop', 'rap']",7279170
835,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,rap,"['hip hop', 'ohio hip hop', 'rap']",5780458
837,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,rap,"['east coast hip hop', 'hip hop', 'rap', 'trap']",11098304
840,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,rap,"['melodic rap', 'rap', 'trap']",7888505
843,45TgXXqMDdF8BkjA83OM7z,Rod Wave,rap,['florida rap'],3186746
845,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,rap,"['emo rap', 'lgbtq+ hip hop']",9030659
850,6QtgPSJPSzcnn7dPZ4VINp,King Von,rap,['chicago rap'],1954041
851,6icQOAFXDZKsumw3YXyusw,Lil Yachty,rap,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",8049171
855,5SXuuuRpukkTvsLuUknva1,Baby Keem,rap,"['hip hop', 'rap']",840220
860,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,rap,"['hip hop', 'rap', 'southern hip hop', 'trap']",2942511
862,1ZwdS5xdxEREPySFridCfh,2Pac,rap,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",12752304
863,1z7b1Pr1rSlvWRzsW3HOrS,Russ,rap,"['hawaiian hip hop', 'rap']",4399231
867,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,rap,"['melodic rap', 'pluggnb', 'rap', 'trap']",5085787
869,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,rap,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",7192408
870,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,rap,"['atl hip hop', 'hip hop', 'rap']",9255881
871,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,rap,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2854296
873,6U3ybJ9UHNKEdsH7ktGBZ7,JID,rap,"['hip hop', 'rap', 'underground hip hop']",866110
874,2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,rap,"['miami hip hop', 'rap']",4944941
882,6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,rap,"['brooklyn drill', 'nyc rap']",856766
883,45gHcnDnMC15sgx3VL7ROG,42 Dugg,rap,"['detroit trap', 'rap', 'southern hip hop', 'trap']",630083
884,0ONHkAv9pCAFxb0zJwDNTy,Pusha T,rap,"['hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'virginia hip hop']",2428251
885,0RESbWvOMyua0yuyVrztJ5,Key Glock,rap,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",1197680
887,5QdEbQJ3ylBnc3gsIASAT5,G Herbo,rap,"['chicago drill', 'chicago rap', 'drill', 'rap', 'southern hip hop', 'trap']",1506814
889,5IbEL2xjRtKsunfmsahLuO,$NOT,rap,"['aesthetic rap', 'florida rap', 'rap', 'underground hip hop', 'vapor trap']",1079040
890,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,rap,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",21731455
891,5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,rap,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",7597461
894,1cNDP5yjU5vjeR8qMf4grg,YNW Melly,rap,"['melodic rap', 'trap']",7537762
896,4IVAbR2w4JJNJDDRFP3E83,6LACK,rap,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",3483400
898,1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,rap,"['melodic rap', 'trap']",1469408
899,7rkW85dBwwrJtlHRDkJDAC,NAV,rap,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap', 'vapor trap']",2950717
902,3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,rap,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",2032195
904,15iVAtD3s3FsQR4w1v6M0P,Chief Keef,rap,"['chicago bop', 'chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",3306231
905,2pSObt5Fk8izuX8ZfI3jRn,Upchurch,rap,"['country rap', 'redneck']",1248377
906,5F1aAS1duwlzExnPs3l2Xe,Pooh Shiesty,rap,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",846166
908,14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,rap,"['brooklyn drill', 'hip hop', 'new york drill', 'rap', 'trap']",923608
911,7d3WFRME3vBY2cgoP38RDo,Lil Skies,rap,"['melodic rap', 'rap', 'trap']",4797127
912,6vXTefBL93Dj5IqAWq6OTv,French Montana,rap,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",4469030
915,1Oa0bMld0A3u5OTYfMzp5h,Nate Dogg,rap,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",1234977
916,1G9G7WwrXka3Z1r7aIDjI7,Outkast,rap,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",1946139
917,5dHt1vcEm9qb8fCyLcB3HL,A$AP Ferg,rap,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",3322186
918,62F9BiUmjqeXbBztCwiX1U,Lil Darkie,rap,"['glitchcore', 'viral rap']",1021722
919,6MPCFvOQv5cIGfw3jODMF0,Internet Money,rap,"['rap', 'trap']",632288
920,05fG473iIaoy82BF1aGhL8,Slipknot,rap,"['alternative metal', 'nu metal', 'rap metal']",8372660
923,4FlG0V0jhLO4qGpayFOphj,EST Gee,rap,"['kentucky hip hop', 'rap', 'southern hip hop', 'trap']",215056
924,0Njy6yR9LykNKYg9yE23QN,Nardo Wick,rap,"['florida rap', 'trap']",229120
925,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,rap,"['conscious hip hop', 'g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",5578886
927,6fxyWrfmjcbj5d12gXeiNV,Denzel Curry,rap,"['dark trap', 'drill', 'hip hop', 'miami hip hop', 'rap', 'underground hip hop']",1849815
928,4yBK75WVCQXej1p04GWqxH,Jeezy,rap,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2114717
930,21WS9wngs9AqFckK7yYJPM,PnB Rock,rap,"['melodic rap', 'pop rap', 'rap', 'trap']",3327812
932,1wxPItEzr7U7rGSMPqZ25r,Shiloh Dynasty,rap,"['lo-fi chill', 'sad rap']",1119386
933,08Ld63UgKrJ0nZnCkzHtzc,Project Pat,rap,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'trap']",607561
938,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,rap,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2854672
939,19k8AgwwTSxeaxkOuCQEJs,Jelly Roll,rap,"['country rap', 'nashville hip hop', 'tennessee hip hop']",1230542
940,6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,rap,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",3776490
941,2pAWfrd7WFF3XhVt9GooDL,MF DOOM,rap,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'rap']",1292380
943,1iNqsUDUraNWrj00bqssQG,Dreamville,rap,"['hip hop', 'rap', 'underground hip hop']",429528
946,2P5sC9cVZDToPxyomzF1UH,Joey Bada$$,rap,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",2568548
947,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,rap,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",4298738
949,68kEuyFKyqrdQQLLsmiatm,Vince Staples,rap,"['conscious hip hop', 'hip hop', 'rap', 'underground hip hop']",1583536
950,5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,rap,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",4545480
951,0NbfKEOTQCcwd6o7wSDOHI,The Game,rap,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",3955013
952,20qISvAhX20dpIbOOzGK3q,Nas,rap,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",2830222
953,5yPzzu25VzEk8qrGTLIrE1,Young Nudy,rap,"['hip hop', 'pluggnb', 'rap', 'trap', 'vapor trap']",894717
954,4nXOZlYoAD67hF9aUEncMY,Pouya,rap,"['aesthetic rap', 'dark trap', 'emo rap', 'miami hip hop', 'underground hip hop']",941806
955,3crnzLy8R4lVwaigKEOz7V,E-40,rap,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'oakland hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']",745972
956,0huGjMyP507tBCARyzSkrv,Cordae,rap,"['dmv rap', 'hip hop', 'rap', 'trap']",1759253
961,7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,rap,"['emo rap', 'rap']",6713548
962,28ExwzUQsvgJooOI0X1mr3,Jay Rock,rap,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",1242256
963,7yntSJ6uojO3z6GFUVwhAW,CORPSE,rap,"['dream smp', 'viral rap']",2154502
965,6bmlMHgSheBauioMgKv2tn,Powfu,rap,['sad rap'],1062196
966,3uL4UpqShC4p2x1dJutoRW,Ghostemane,rap,"['dark trap', 'florida rap']",2825188
967,6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,rap,"['baton rouge rap', 'dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",1863657
968,4VmEWwd8y9MCLwexFMdpwt,Method Man,rap,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",1664891
969,37hAfseJWi0G3Scife12Il,City Girls,pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'scam rap', 'trap queen']",1953483
970,1tG7s7S4sq2eFFW0QZyLbm,Sheff G,rap,"['brooklyn drill', 'new york drill', 'nyc rap']",649656
972,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,rap,"['pop rap', 'seattle hip hop']",1859983
973,4iDroUFo89Y7YBsdDTBmTD,Sueco,rap,"['cali rap', 'pop rap']",440155
974,3Rx4PJ7SP6unkOk5elPUK7,Money Man,rap,"['memphis hip hop', 'rap', 'southern hip hop', 'trap']",433312
975,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,rap,"['alternative metal', 'nu metal', 'rap metal']",5453209
976,1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,rap,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",2836899
977,26JloX1vHxGGrGUVeMItFJ,iamjakehill,rap,"['emo rap', 'pop rap', 'sad lo-fi', 'sad rap']",437171
979,0EeQBlQJFiAfJeVN2vT9s0,Nipsey Hussle,rap,"['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2699779
981,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,rap,"['meme rap', 'minnesota hip hop', 'pop rap']",1219502
982,3Gm5F95VdRxW3mqCn8RPBJ,Aminé,pop,"['hip hop', 'pop', 'portland hip hop', 'rap', 'underground hip hop']",1779174
983,7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,rap,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'old school atlanta hip hop', 'pop rap', 'southern hip hop']",1289189
984,3KNIG74xSTc3dj0TRy7pGX,Yung Bleu,rap,"['alabama rap', 'pop rap', 'r&b', 'trap']",1093049
985,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,rap,"['melodic rap', 'pop rap', 'rap', 'slap house', 'trap']",854620
986,2wIVse2owClT7go1WT98tk,Missy Elliott,pop,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",1956581
987,4tYSBptyGeVyZsk8JC4JHZ,Shoreline Mafia,rap,"['cali rap', 'trap', 'underground hip hop']",981214
988,6vbY3hOaCAhC7VjucswgdS,Twista,rap,"['chicago rap', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'trap', 'urban contemporary']",837276
989,1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,rap,"['boy band', 'hip hop', 'rap']",1979700
991,1ShZZUjkbXCjhwrb18BA8I,Bryce Vine,pop,"['pop', 'pop rap']",452825
993,5g63iWaMJ2UrkZMkCC8dMi,Lil Tracy,rap,"['dark trap', 'emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",586430
994,0dlDsD7y6ccmDm8tuWCU6F,Freddie Dredd,rap,"['aesthetic rap', 'phonk']",909571
996,3ZHU5AKrUmIPnCFfr82QER,1nonly,rap,['aesthetic rap'],532962
997,0xOeVMOz2fVg5BJY3N6akT,Jaden,pop,"['pop', 'rap']",1784158
998,6AMd49uBDJfhf30Ak2QR5s,Coi Leray,rap,"['new jersey underground rap', 'pop rap', 'r&b', 'trap queen', 'viral rap']",339513
1000,4NJhFmfw43RLBLjQvxDuRS,Wolfgang Amadeus Mozart,classical,"['classical', 'classical era']",4560895
1001,5aIqB5nVVvmFsvSdExz408,Johann Sebastian Bach,classical,"['baroque', 'classical', 'early music', 'german baroque']",3644239
1002,7y97mc3bZRFXzT2szRM4L4,Frédéric Chopin,classical,"['classical', 'early romantic era', 'polish classical']",2751986
1003,2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,classical,"['bow pop', 'compositional ambient', 'neo-classical']",2710827
1004,5yxyJsFanEAuwSM5kOuZKc,London Symphony Orchestra,classical,"['british orchestra', 'classical performance', 'orchestra']",246218
1005,2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,classical,"['classical', 'classical era', 'early romantic era', 'german romanticism']",4416073
1006,1Uff91EOsvd99rtAupatMP,Claude Debussy,classical,"['classical', 'impressionism', 'post-romantic era']",1293662
1007,5Dl3HXZjG6ZOWT5cV375lk,Yo-Yo Ma,classical,"['chamber ensemble', 'classical cello', 'classical performance']",512527
1008,2QOIawHpSlOwXDvSqQ9YJR,Antonio Vivaldi,classical,"['baroque', 'classical', 'early music', 'italian baroque']",2029995
1009,3MKCzCnpzw3TjUYs2v7vDA,Pyotr Ilyich Tchaikovsky,classical,"['classical', 'late romantic era', 'russian romanticism']",1142282
1010,459INk8vcC0ebEef82WjIK,Erik Satie,classical,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']",655803
1011,7nzSoJISlVJsn7O0yTeMOB,Joe Hisaishi,classical,"['anime', 'anime score', 'ghibli', 'japanese classical', 'japanese soundtrack', 'orchestral soundtrack']",704936
1012,5zCaQxjl110XTrm4LQ1CxY,Herbert von Karajan,classical,"['classical', 'classical performance', 'orchestral performance']",139810
1013,436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,classical,"['classical', 'french romanticism', 'late romantic era']",311162
1014,003f4bk13c6Q3gAUXv7dGJ,Wiener Philharmoniker,classical,"['austrian orchestra', 'classical performance', 'orchestra']",105197
1015,2p0UyoPfYfI76PCStuXfOP,Franz Schubert,classical,"['classical', 'classical era', 'early romantic era']",936585
1017,0iqgjl0OG3z53PZVIB7ZyD,Víkingur Ólafsson,classical,"['classical piano', 'nordic classical piano']",47733
1018,0Kekt6CKSo0m5mivKcoH51,Sergei Rachmaninoff,classical,"['classical', 'post-romantic era', 'russian romanticism', 'ukrainian classical']",564695
1019,77CaCn32H4mOMQA7UElzfF,Academy of St. Martin in the Fields,classical,"['british orchestra', 'chamber orchestra', 'classical performance']",44896
1020,7E3BRXV9ZbCt5lQTCXMTia,Ólafur Arnalds,classical,"['bow pop', 'compositional ambient', 'icelandic classical', 'neo-classical', 'neoclassical darkwave']",672672
1021,69lxxQvsfAIoQbB20bEPFC,Philip Glass,classical,"['american contemporary classical', 'classical', 'compositional ambient', 'contemporary classical', 'minimalism']",527811
1022,3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,classical,"['classical tenor', 'italian tenor', 'operatic pop']",2114604
1023,3pO5VjZ4wOHCMBXOvbMISG,Antônio Carlos Jobim,classical,"['bossa nova', 'brazilian classical', 'brazilian jazz', 'latin classical', 'mpb', 'violao']",525363
1024,59r5UU2HOytn9V5uMZ5Vur,Daniel Hope,classical,"['classical performance', 'violin']",28859
1025,5wTAi7QkpP6kp8a54lmTOq,Johannes Brahms,classical,"['classical', 'german romanticism', 'late romantic era']",801775
1026,6NUhQz7eAEsZvjEHTKHux9,Sir Neville Marriner,classical,"['classical performance', 'orchestral performance']",27051
1027,1Dot4uMsJMx8n1Xi7gAdV6,Jean-Yves Thibaudet,classical,"['classical piano', 'french classical piano', 'soundtrack']",31579
1028,0OcclcP5o8VKH2TRqSY2A7,Howard Shore,classical,"['canadian classical', 'canadian soundtrack', 'middle earth', 'orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']",380242
1029,78sEozQOEJxzXegUuqRSgH,Daniel Barenboim,classical,"['classical', 'classical performance', 'israeli classical piano', 'orchestral performance']",107303
1031,0fauHpmSHwodVYIjTqOGHz,Yiruma,classical,"['korean instrumental', 'neo-classical', 'new age piano']",940273
1033,5ihY290YPGc3aY2xTyx7Gy,Edvard Grieg,classical,"['classical', 'late romantic era', 'norwegian classical']",468895
1034,09L72oOms1QBoALUSLqx8u,Ron Adelaar,classical,['neo-classical'],13989
1035,2LmyJyCF5V1eQyvHgJNbTn,Leonard Bernstein,classical,"['american modern classical', 'classical', 'orchestral performance']",171797
1036,1YZhNFBxkEB5UKTgMDvot4,Lang Lang,classical,"['chinese classical performance', 'chinese classical piano', 'classical performance', 'classical piano']",195769
1037,1QL7yTHrdahRMpvNtn6rI2,George Frideric Handel,classical,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",743116
1038,1385hLNbrnbCJGokfH2ac2,Franz Liszt,classical,"['classical', 'late romantic era']",661181
1039,2gClsBep1tt1rv1CN210SO,Gabriel Fauré,classical,"['classical', 'post-romantic era']",168983
1040,3IpQziA6YwD53PQ5xbwgLF,Jóhann Jóhannsson,classical,"['compositional ambient', 'experimental classical', 'icelandic classical', 'icelandic experimental', 'nordic soundtrack', 'soundtrack']",216535
1041,2UqjDAXnDxejEyE0CzfUrZ,Robert Schumann,classical,"['classical', 'early romantic era', 'german romanticism']",486229
1042,3V79CTgRnsDdJSTqKitROv,Nobuo Uematsu,classical,"['anime score', 'chiptune', 'final fantasy', 'japanese classical', 'japanese vgm', 'orchestral soundtrack', 'video game music']",255050
1043,4GQwgdcDQwqtcHICjUNndp,Sir Simon Rattle,classical,"['classical performance', 'orchestral performance']",45562
1044,5gqhueRUZEa7VDnQt4HODp,Nils Frahm,classical,"['compositional ambient', 'electronica', 'neo-classical', 'neoclassical darkwave']",543084
1045,2VKfXEWzhUi9siHBDTI02Y,Joep Beving,classical,"['compositional ambient', 'neo-classical']",198718
1046,25s9H1JQmTu3iuFzpXWUIg,Stephan Moccio,classical,"['background piano', 'neo-classical']",26570
1047,58R31AvN8JMHM7xkNpVLjX,Alexis Ffrench,classical,"['compositional ambient', 'neo-classical']",112547
1049,17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,classical,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era']",418699
1050,6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,classical,"['classical', 'czech classical', 'late romantic era']",488716
1053,6HclTVD03WSY6GUpN16BkP,Claudio Abbado,classical,"['classical performance', 'orchestral performance']",45337
1054,0hIG9FXgjQxT8fKaYceFbA,Itzhak Perlman,classical,"['classical performance', 'violin']",121829
1055,4ytDz3A9nHcVMjEbdNSKzA,RIOPY,classical,['neo-classical'],42086
1056,2pH3wEn4eYlMMIIQyKPbVR,DragonForce,classical,"['british power metal', 'metal', 'neo classical metal', 'power metal', 'speed metal']",847761
1058,6s1pCNXcbdtQJlsnM1hRIA,Dmitri Shostakovich,classical,"['classical', 'compositional ambient', 'russian modern classical']",316844
1059,6MF58APd3YV72Ln2eVg710,Felix Mendelssohn,classical,"['classical', 'early romantic era', 'german romanticism']",432583
1060,656RXuyw7CE0dtjdPgjJV6,Franz Joseph Haydn,classical,"['classical', 'classical era']",530962
1061,0d6alfZHUx3xoRnPjkTL7Q,Alice Sara Ott,classical,"['classical performance', 'classical piano', 'german classical piano']",38628
1062,3gacryguGmpmCvgPGt2CBI,New York Philharmonic,classical,"['american orchestra', 'classical', 'classical performance', 'orchestra']",92437
1063,6OTr0YwLwGdv7mlmX27hRX,Sheku Kanneh-Mason,classical,['classical cello'],71940
1064,13dkPjqmbcchm8cXjEJQeP,Glenn Gould,classical,"['canadian classical piano', 'canadian contemporary r&b', 'classical performance', 'classical piano']",205652
1065,2aaLAng2L2aWD2FClzwiep,Dream Theater,classical,"['neo classical metal', 'progressive metal']",1332471
1066,4F7Q5NV6h5TSwCainz8S5A,Duke Ellington,classical,"['adult standards', 'african-american classical', 'big band', 'harlem renaissance', 'jazz', 'jazz piano', 'swing', 'vocal jazz']",779242
1067,5HG9Eg7Ik8ZuNtMyGYTxLG,Alexandre Tharaud,classical,"['classical piano', 'french classical piano']",26765
1068,72uoxerTvAd7x3cbfYmNc8,Chad Lawson,classical,"['compositional ambient', 'neo-classical', 'new age piano']",35689
1069,4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,classical,"['classical', 'early modern classical', 'neoclassicism', 'russian modern classical']",220476
1070,29lbSb4ujaVH5pHnQjFT0G,Ola Gjeilo,classical,"['21st century classical', 'choral', 'nordic contemporary classical']",34760
1073,60adCptqwRkANTtVja0bvf,Academy of Ancient Music,classical,"['baroque ensemble', 'british orchestra', 'classical', 'classical performance', 'historically informed performance']",33752
1074,7jzR5qj8vFnSu5JHaXgFEr,Jean Sibelius,classical,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",189191
1075,09KZU0NsS7jRa5p0SflmGY,Philharmonia Orchestra,classical,"['british orchestra', 'classical', 'classical performance', 'opera', 'orchestra']",53784
1076,0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,classical,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",377888
1080,62TD7509VQIxUe4WpwO0s3,Johann Pachelbel,classical,"['baroque', 'classical', 'german baroque']",132542
1082,6tdexW8bZTG8NgOFUCYQn1,Philadelphia Orchestra,classical,"['american orchestra', 'classical performance', 'orchestra']",30580
1083,6UEYawMcp2M4JFoXVOtZEq,Dustin O'Halloran,classical,"['compositional ambient', 'neo-classical']",157468
1084,1fUhTALoWXPL6PZSkKImY9,Daniil Trifonov,classical,"['classical performance', 'classical piano', 'russian classical piano']",33492
1087,3uOCouLFR4bVx0XeiQJSbl,Harold Budd,classical,"['ambient', 'american contemporary classical', 'art pop', 'art rock', 'compositional ambient', 'dream pop', 'drone', 'experimental', 'fourth world', 'minimalism']",71744
1088,0Y8KmFkKOgJybpVobn1onU,Luciano Pavarotti,classical,"['canzone napoletana', 'classical tenor', 'italian tenor', 'opera', 'operatic pop']",743100
1089,1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,classical,"['classical', 'italian opera', 'italian romanticism', 'late romantic era']",543014
1090,3FEd0qHPFOgcpfw7bCXB4x,Zubin Mehta,classical,"['classical performance', 'orchestral performance']",23467
1091,3duTXsC49HoPt4f4EySDKf,Luke Howard,classical,"['australian ambient', 'compositional ambient', 'neo-classical']",31325
1092,2LxnoYPOe0FCLC82R3xgO2,Valery Gergiev,classical,"['classical', 'classical performance', 'orchestral performance']",22835
1094,2D7RkvtKKb6E5UmbjQM1Jd,Georges Bizet,classical,"['classical', 'french opera', 'french romanticism', 'late romantic era']",211048
1097,6TD08jYeuN128P2MZTbc8E,Chicago Symphony Orchestra,classical,"['american orchestra', 'classical', 'classical performance', 'orchestra']",61937
1098,5B7uXBeLc2TkR5Jk23qKIZ,Gustav Holst,classical,"['british modern classical', 'classical', 'post-romantic era']",144406
1099,430byzy0c5bPn5opiu0SRd,Edward Elgar,classical,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']",141563
1100,0atCvjK2GL6ezQFGOQOYQo,Seiji Ozawa,classical,"['classical performance', 'japanese classical performance', 'orchestral performance']",42559
1101,0K23lQ2hSQAlxSEeZ05bjI,Boston Symphony Orchestra,classical,"['american orchestra', 'classical performance', 'orchestra']",52088
1102,2YdRnOqBXCl9g8xCLcGh8C,Mikhail Pletnev,classical,['russian classical piano'],15399
1103,1tcgfoMTT1szjUeaikxRjA,Ryuichi Sakamoto,classical,"['anime score', 'compositional ambient', 'japanese classical', 'japanese contemporary classical', 'japanese soundtrack']",556893
1104,2P6ygesd9xg5DPOBnda2jg,Arvo Pärt,classical,"['baltic classical', 'classical', 'contemporary classical', 'minimalism']",212683
1105,0bouHpX4JiuPnIfP2jFxRi,Khatia Buniatishvili,classical,"['caucasian classical piano', 'classical performance', 'classical piano']",69833
1107,23Yv6j1axUmPPo5M6u6erO,Carlos Cipa,classical,"['compositional ambient', 'neo-classical']",12447
1108,4n1lW38WKgyPEIZowQ3AND,Akira Kosemura,classical,"['compositional ambient', 'j-ambient', 'japanese classical', 'japanese piano', 'neo-classical']",62100
1109,2VIdKQmRHnWofsR4odfFOh,Maurizio Pollini,classical,"['classical performance', 'classical piano', 'italian classical piano']",51132
1111,2Oz3z7PPQUMU2KNYgcO1sA,The English Concert,classical,"['baroque ensemble', 'british choir', 'british orchestra', 'classical performance', 'historically informed performance']",16492
